ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
80 1 1 15.8543 94.8794 3.11756 
81 1 1 15.5242 95.3066 2.29152 
82 1 1 15.7894 95.3364 1.37876 
83 1 1 15.903 96.3716 1.26656 
84 1 1 15.5326 97.3031 1.30291 
85 1 1 16.1868 97.0635 2.08546 
86 1 1 16.8614 96.5054 2.37628 
87 1 1 17.7635 96.6517 2.28639 
88 1 1 18.1642 97.0596 3.18229 
89 1 1 17.7888 98.0637 3.42519 
90 1 1 18.3817 98.6649 2.91339 
91 1 1 19.0333 99.2633 3.41795 
92 1 1 18.3406 98.9781 3.98063 
93 1 1 17.974 99.6163 4.61046 
94 1 1 18.7399 99.8248 5.14984 
95 1 1 19.4874 99.5441 4.56701 
96 1 1 19.9191 0.360568 4.98901 
97 1 1 20.4393 99.6081 4.3836 
98 1 1 20.994 99.4048 5.20195 
99 1 1 20.2081 98.9828 5.77439 
100 1 1 19.4811 99.5552 5.84482 
ITEM: TIMESTEP
560000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 8.04876 97.7426 3.26678 
2 1 1 7.66456 97.2139 3.96893 
3 1 1 7.80293 96.3869 4.26744 
4 1 1 7.14859 95.8614 3.78364 
5 1 1 7.10052 94.8539 3.92012 
6 1 1 7.63186 94.2715 3.27178 
7 1 1 8.19483 94.1641 2.51624 
8 1 1 7.86339 93.5789 1.77013 
9 1 1 7.07603 93.1923 1.47475 
10 1 1 6.37563 92.6753 0.974791 
11 1 1 6.09797 92.3019 1.81548 
12 1 1 6.0633 92.7216 2.7439 
13 1 1 5.54922 93.4287 2.45464 
14 1 1 4.72573 93.4231 2.98221 
15 1 1 4.38286 94.3059 3.14358 
16 1 1 3.48153 93.8318 3.20946 
17 1 1 2.99126 93.1986 2.61442 
18 1 1 2.67364 93.954 2.15307 
19 1 1 1.94843 94.1066 2.86429 
20 1 1 1.53056 94.2321 3.73154 
21 1 1 1.09582 94.8947 4.28786 
22 1 1 0.196472 94.4641 4.29189 
23 1 1 0.421812 93.6469 3.86397 
24 1 1 0.586661 92.6708 3.89409 
25 1 1 99.9634 91.9863 4.25422 
26 1 1 0.0386711 91.0719 3.92327 
27 1 1 0.192837 90.6824 3.08688 
28 1 1 1.0486 90.8056 3.51678 
29 1 1 1.17238 91.1807 2.63572 
30 1 1 1.93333 91.0836 3.17417 
31 1 1 2.32558 90.1948 3.33722 
32 1 1 2.09195 89.3741 2.83015 
33 1 1 3.05174 89.4122 2.62314 
34 1 1 3.44442 88.6733 3.10187 
35 1 1 3.63621 87.9983 2.46571 
36 1 1 2.93081 87.4505 2.11299 
37 1 1 3.25823 86.6911 2.53013 
38 1 1 2.49797 86.7299 3.02576 
39 1 1 2.32521 86.6073 3.95791 
40 1 1 2.37137 87.089 4.73726 
41 1 1 3.37454 86.9031 4.99468 
42 1 1 3.79172 87.7604 4.73491 
43 1 1 3.77779 88.3384 5.45434 
44 1 1 3.91928 88.3582 6.4762 
45 1 1 4.32868 87.934 7.35214 
46 1 1 5.06969 87.7341 6.6998 
47 1 1 5.01904 87.0297 5.96391 
48 1 1 5.39672 86.0968 5.60684 
49 1 1 5.77248 86.5739 4.88451 
50 1 1 6.15964 87.4551 5.23744 
51 1 1 6.7236 87.9076 4.66716 
52 1 1 6.5327 88.2996 3.74095 
53 1 1 6.85463 87.5492 3.03432 
54 1 1 7.84354 87.4304 2.96014 
55 1 1 8.3496 87.5446 2.21926 
56 1 1 8.99199 87.1046 1.79393 
57 1 1 9.81474 86.6326 1.60584 
58 1 1 10.0485 87.5191 1.97807 
59 1 1 9.96172 88.3752 2.40127 
60 1 1 10.1503 89.1311 1.86156 
61 1 1 11.0578 89.3588 1.88114 
62 1 1 11.6108 88.6408 2.21285 
63 1 1 11.1946 88.8184 3.0491 
64 1 1 10.9248 87.9866 3.34013 
65 1 1 11.4624 87.6396 4.0341 
66 1 1 11.3197 88.6109 4.17066 
67 1 1 12.2124 88.564 3.99637 
68 1 1 12.9247 89.2563 4.33529 
69 1 1 13.3249 89.16 3.46827 
70 1 1 13.6548 88.134 3.63258 
71 1 1 13.9057 88.3161 4.55079 
72 1 1 14.5161 89.073 4.54259 
73 1 1 14.5041 89.3663 5.52594 
74 1 1 14.6857 89.8379 6.31753 
75 1 1 15.5169 90.2017 6.39723 
76 1 1 16.1049 90.4084 5.60417 
77 1 1 16.1223 91.3893 5.45932 
78 1 1 16.6113 92.1831 5.07043 
79 1 1 16.1771 92.8164 4.40931 
80 1 1 16.7895 93.4582 4.73411 
81 1 1 17.2699 93.89 5.30639 
82 1 1 18.1072 94.3914 5.50442 
83 1 1 18.985 94.4609 5.98401 
84 1 1 19.4272 95.3482 5.75489 
85 1 1 20.3591 95.5295 6.18939 
86 1 1 20.7782 96.2657 5.7053 
87 1 1 20.7731 97.1689 6.11012 
88 1 1 21.2102 97.1037 5.27233 
89 1 1 21.9046 96.6994 5.84825 
90 1 1 21.7516 95.979 5.18228 
91 1 1 22.3435 96.7846 4.97273 
92 1 1 23.0409 97.2712 5.50555 
93 1 1 23.4131 96.9153 4.66545 
94 1 1 23.6264 96.7951 3.76241 
95 1 1 23.5798 97.6731 3.58793 
96 1 1 23.624 98.436 4.11563 
97 1 1 24.0061 99.205 3.77013 
98 1 1 24.0483 99.9738 4.30063 
99 1 1 24.8663 0.123276 3.84961 
100 1 1 25.1255 99.4765 4.76311 
ITEM: TIMESTEP
570000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 6.5423 95.5585 0.725874 
2 1 1 6.15027 96.4297 0.960191 
3 1 1 5.94831 95.7581 1.53036 
4 1 1 5.63232 94.946 1.86026 
5 1 1 4.86891 95.4428 2.3789 
6 1 1 4.02471 95.3658 1.94824 
7 1 1 3.46361 94.8159 1.37898 
8 1 1 3.28396 93.9267 1.28654 
9 1 1 2.43538 94.4208 1.42379 
10 1 1 1.91948 95.2929 1.36692 
11 1 1 2.24258 95.018 0.464114 
12 1 1 3.03556 95.5147 0.450973 
13 1 1 3.24476 94.6497 0.14782 
14 1 1 3.95849 95.2959 0.0746755 
15 1 1 4.60771 95.2403 0.843534 
16 1 1 4.49074 96.129 1.20429 
17 1 1 4.52779 96.4179 0.297933 
18 1 1 4.0283 97.2481 0.672826 
19 1 1 3.5862 97.6918 1.37525 
20 1 1 3.91263 97.6539 2.27397 
21 1 1 3.06457 97.5846 2.81238 
22 1 1 2.69284 97.9912 3.5188 
23 1 1 2.2531 98.0108 4.56511 
24 1 1 1.68175 97.9326 5.26016 
25 1 1 1.62585 97.7069 6.20585 
26 1 1 1.28244 96.7074 6.53289 
27 1 1 1.83081 96.358 5.71961 
28 1 1 2.19332 95.4687 5.48391 
29 1 1 1.56428 94.7407 5.48369 
30 1 1 1.83911 93.8109 5.52679 
31 1 1 2.36784 93.9722 6.29768 
32 1 1 2.89915 93.3218 5.82375 
33 1 1 3.29375 93.5031 4.93478 
34 1 1 3.70308 94.165 5.46642 
35 1 1 4.52735 93.8064 5.99625 
36 1 1 4.6459 93.7021 5.09486 
37 1 1 5.42532 94.2824 4.56955 
38 1 1 5.77455 93.848 5.42161 
39 1 1 5.2351 92.9855 5.46882 
40 1 1 4.6176 92.6577 4.83462 
41 1 1 4.70794 91.7648 5.27583 
42 1 1 4.4971 91.5156 4.34605 
43 1 1 4.01818 91.739 3.546 
44 1 1 4.17669 92.0967 2.63629 
45 1 1 3.79695 92.8152 2.03548 
46 1 1 3.46404 93.0126 2.97017 
47 1 1 2.83432 93.2242 2.24338 
48 1 1 2.33689 92.4347 2.35444 
49 1 1 1.96425 91.6164 2.11202 
50 1 1 2.51367 91.0532 1.33576 
51 1 1 2.77085 90.3124 1.95297 
52 1 1 3.39407 89.68 2.48487 
53 1 1 3.85989 89.8792 1.64831 
54 1 1 4.49621 89.6191 0.878291 
55 1 1 5.38397 89.9218 0.481674 
56 1 1 6.20462 90.1743 0.067409 
57 1 1 5.79688 89.9539 99.215 
58 1 1 5.01769 89.543 98.8964 
59 1 1 5.6868 89.6163 98.2333 
60 1 1 5.86746 90.5283 97.7132 
61 1 1 6.48621 91.0175 97.1434 
62 1 1 7.25696 90.4127 97.0152 
63 1 1 7.72261 89.7689 96.4941 
64 1 1 8.68908 89.6333 96.6015 
65 1 1 8.9178 88.6714 96.8088 
66 1 1 9.84381 88.473 96.4559 
67 1 1 10.6553 88.8138 96.8268 
68 1 1 11.5227 88.9714 97.186 
69 1 1 12.35 88.5583 97.4545 
70 1 1 11.86 88.318 98.2798 
71 1 1 11.1758 87.6812 97.9504 
72 1 1 10.9789 86.7619 98.235 
73 1 1 11.6924 86.8283 97.5744 
74 1 1 12.4062 86.772 96.8424 
75 1 1 13.1166 86.1124 96.8115 
76 1 1 13.588 86.1047 95.8031 
77 1 1 14.015 86.7283 96.4912 
78 1 1 13.5744 86.8765 97.3708 
79 1 1 13.913 86.7991 98.2469 
80 1 1 14.3292 85.9217 98.1756 
81 1 1 14.6792 85.6863 99.067 
82 1 1 15.3562 85.7925 99.8066 
83 1 1 15.1532 86.7698 99.9113 
84 1 1 16.0737 87.079 99.8387 
85 1 1 16.18 87.306 0.733797 
86 1 1 16.9704 87.5393 1.24803 
87 1 1 17.3681 88.2612 0.890062 
88 1 1 18.161 88.5407 1.20737 
89 1 1 18.6538 88.113 1.92514 
90 1 1 18.5893 88.8685 2.51337 
91 1 1 18.5443 89.4381 3.30432 
92 1 1 18.9492 90.2807 3.36216 
93 1 1 18.8407 90.0843 4.24017 
94 1 1 18.9542 89.5197 4.99948 
95 1 1 19.3998 89.7916 5.82783 
96 1 1 19.3826 90.4631 6.50865 
97 1 1 19.7929 91.3552 6.49085 
98 1 1 19.2281 91.9622 7.03373 
99 1 1 19.1971 92.7731 7.54185 
100 1 1 19.1095 93.2392 6.69985 
ITEM: TIMESTEP
580000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 6.79276 91.2745 4.91188 
2 1 1 5.831 91.0863 4.92888 
3 1 1 6.23629 90.7219 3.91458 
4 1 1 7.30111 90.7655 3.80716 
5 1 1 6.77686 91.3767 3.30788 
6 1 1 6.98913 91.8629 2.4584 
7 1 1 6.11877 92.3767 2.12699 
8 1 1 6.72571 93.0054 2.58152 
9 1 1 6.50753 93.8067 3.14146 
10 1 1 6.82092 94.6852 3.26451 
11 1 1 7.667 94.9039 3.01557 
12 1 1 7.77702 95.3323 2.14538 
13 1 1 8.56398 95.7565 2.13265 
14 1 1 9.29849 96.0974 1.6162 
15 1 1 9.11773 97.0033 1.82663 
16 1 1 9.49865 96.8665 2.69546 
17 1 1 8.94243 97.5973 3.30808 
18 1 1 8.56874 98.2098 3.99446 
19 1 1 7.86798 97.8005 3.29368 
20 1 1 7.92749 96.88 3.20498 
21 1 1 6.97502 96.9235 3.53306 
22 1 1 6.75243 96.3147 4.26857 
23 1 1 6.51725 97.2327 4.45046 
24 1 1 5.92157 96.7601 5.09424 
25 1 1 5.67713 95.9004 5.56294 
26 1 1 6.05211 95.2663 4.85674 
27 1 1 5.15001 94.9808 4.60773 
28 1 1 5.45801 94.442 5.27579 
29 1 1 5.18352 93.9723 4.50387 
30 1 1 4.96694 93.1726 5.01615 
31 1 1 4.0207 93.3576 4.73903 
32 1 1 3.4633 93.0195 3.8944 
33 1 1 2.6289 93.2936 4.0111 
34 1 1 2.55247 92.6248 3.36099 
35 1 1 2.41016 92.4413 2.42292 
36 1 1 2.31792 91.3715 2.37906 
37 1 1 2.01539 90.5837 2.85847 
38 1 1 2.83132 91.0393 3.1139 
39 1 1 2.58667 90.7008 4.01954 
40 1 1 2.33479 91.0656 4.9178 
41 1 1 3.27258 90.8909 5.06122 
42 1 1 3.96926 90.3276 4.78904 
43 1 1 4.65531 89.6854 4.78451 
44 1 1 5.04562 90.4582 4.51384 
45 1 1 5.25679 90.5752 3.48956 
46 1 1 4.79307 91.1256 2.87372 
47 1 1 5.24748 90.5791 2.17805 
48 1 1 5.95665 89.9204 2.13823 
49 1 1 6.15085 88.987 1.90688 
50 1 1 5.81097 88.0394 1.58536 
51 1 1 5.42962 87.9527 0.673198 
52 1 1 6.42212 87.6963 0.63085 
53 1 1 6.83192 88.2555 99.892 
54 1 1 5.92883 88.2097 99.5401 
55 1 1 6.01979 89.0171 99.0498 
56 1 1 6.9618 89.074 98.7241 
57 1 1 7.40831 89.731 99.23 
58 1 1 8.24399 90.1651 99.4228 
59 1 1 9.08301 89.8354 99.7125 
60 1 1 9.0309 89.465 98.8326 
61 1 1 8.86182 88.6214 98.5675 
62 1 1 9.24191 89.1482 97.8376 
63 1 1 9.63932 89.0421 96.8768 
64 1 1 10.3819 89.2414 96.3261 
65 1 1 10.8288 89.2285 95.3642 
66 1 1 10.604 88.3357 95.2194 
67 1 1 9.869 87.7472 95.2163 
68 1 1 9.68488 87.4378 96.1123 
69 1 1 9.78852 86.9467 97.0135 
70 1 1 10.3611 86.3321 97.4584 
71 1 1 11.2104 86.6529 97.021 
72 1 1 11.6042 87.0414 97.7721 
73 1 1 11.6457 87.9772 98.2697 
74 1 1 11.6021 87.996 99.2686 
75 1 1 12.2439 88.7296 99.5603 
76 1 1 12.2912 89.6066 99.1979 
77 1 1 11.7 90.4859 98.8865 
78 1 1 11.0743 90.3682 98.1707 
79 1 1 10.2977 90.1698 97.7491 
80 1 1 10.8213 90.215 96.8156 
81 1 1 11.6645 89.8621 97.1603 
82 1 1 12.6201 89.8296 97.2577 
83 1 1 13.1547 89.2237 97.8011 
84 1 1 14.0699 89.2543 98.2893 
85 1 1 14.3569 88.3396 98.4794 
86 1 1 15.3406 88.373 98.4654 
87 1 1 15.2896 89.333 98.3397 
88 1 1 15.0288 89.5176 99.2454 
89 1 1 15.7084 89.071 99.6907 
90 1 1 16.0556 89.8577 0.0243075 
91 1 1 16.8246 89.336 99.9668 
92 1 1 17.5016 89.5244 0.552358 
93 1 1 17.4085 89.001 1.42625 
94 1 1 17.1058 89.411 2.27443 
95 1 1 16.596 88.8842 3.07643 
96 1 1 16.7113 87.8683 3.04311 
97 1 1 16.1279 87.6446 2.37844 
98 1 1 15.8732 87.1396 3.10999 
99 1 1 14.9594 87.3504 3.33883 
100 1 1 15.0443 86.5096 2.8816 
ITEM: TIMESTEP
590000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 0.714346 88.5127 5.10568 
2 1 1 1.56527 88.8989 5.09658 
3 1 1 1.22187 89.4713 4.37794 
4 1 1 1.49376 90.2076 3.77604 
5 1 1 1.78528 90.5494 2.82342 
6 1 1 1.50098 91.3766 3.25422 
7 1 1 1.60408 91.3982 4.28305 
8 1 1 1.62479 92.0062 4.97859 
9 1 1 0.916696 92.0509 5.61264 
10 1 1 1.02672 92.3823 6.64648 
11 1 1 1.92619 91.8075 6.6989 
12 1 1 2.74442 91.6893 6.21046 
13 1 1 2.90331 92.4857 5.72004 
14 1 1 3.35785 93.2546 5.22672 
15 1 1 3.66357 92.9344 4.39642 
16 1 1 3.44028 93.8893 4.5137 
17 1 1 2.73575 94.3968 3.96334 
18 1 1 1.99006 94.9701 3.68308 
19 1 1 2.42759 95.9236 3.83454 
20 1 1 3.00694 95.7437 2.96029 
21 1 1 2.75137 94.8947 2.66937 
22 1 1 2.41713 94.4532 1.83308 
23 1 1 2.61861 93.589 2.16176 
24 1 1 3.29008 93.0067 2.56428 
25 1 1 2.98632 92.1676 2.83287 
26 1 1 2.88368 91.7546 1.95562 
27 1 1 2.19487 91.2121 1.71071 
28 1 1 1.36009 91.1438 1.29992 
29 1 1 1.0985 90.7461 0.40096 
30 1 1 1.67055 91.414 0.0090073 
31 1 1 1.20398 91.3985 99.1658 
32 1 1 1.73145 92.2048 98.9302 
33 1 1 2.1234 91.9802 98.1165 
34 1 1 2.3422 91.0136 97.9991 
35 1 1 2.35448 90.5182 98.8544 
36 1 1 2.1615 89.912 99.7354 
37 1 1 2.05824 89.8903 0.744197 
38 1 1 2.59279 89.9228 1.54901 
39 1 1 3.07223 89.4041 0.934044 
40 1 1 3.59603 88.7275 0.522972 
41 1 1 4.37415 88.5506 1.1583 
42 1 1 3.73521 87.8312 1.63047 
43 1 1 3.87625 87.6945 2.60969 
44 1 1 4.05431 87.4183 3.44761 
45 1 1 4.86131 87.0971 2.87963 
46 1 1 5.55568 87.0002 3.54923 
47 1 1 5.81713 86.1734 3.8703 
48 1 1 6.11913 86.4808 4.78337 
49 1 1 6.23363 85.5132 5.11945 
50 1 1 5.74292 84.8801 5.60951 
51 1 1 5.54549 84.7971 4.65582 
52 1 1 5.45598 84.2698 3.85261 
53 1 1 6.39306 84.6127 3.9087 
54 1 1 7.27 85.1785 3.45898 
55 1 1 7.30782 86.1693 3.35655 
56 1 1 8.09678 85.8881 2.79054 
57 1 1 8.85734 86.0662 3.3338 
58 1 1 9.32696 86.547 2.62949 
59 1 1 9.75865 87.1542 2.0753 
60 1 1 9.32951 86.7551 1.36966 
61 1 1 9.40438 87.1696 0.445377 
62 1 1 9.88638 87.9393 0.397604 
63 1 1 9.90736 88.5625 1.20283 
64 1 1 10.5013 88.1365 1.84455 
65 1 1 11.0795 88.9964 1.80509 
66 1 1 10.8024 89.7188 1.16549 
67 1 1 10.1477 89.4586 0.565701 
68 1 1 9.94794 89.7543 99.5172 
69 1 1 10.8621 89.9165 99.0249 
70 1 1 10.5709 89.9284 98.1078 
71 1 1 11.3279 89.4552 97.6344 
72 1 1 11.9686 89.2473 98.3466 
73 1 1 12.6259 89.982 98.2977 
74 1 1 13.0668 89.7781 97.477 
75 1 1 13.741 89.1016 97.1822 
76 1 1 14.1217 89.9989 96.9431 
77 1 1 15.0524 90.3333 96.8919 
78 1 1 15.87 90.1109 97.1548 
79 1 1 16.5073 89.3665 97.7165 
80 1 1 15.9445 89.7163 98.4247 
81 1 1 16.0929 90.0836 99.3653 
82 1 1 15.8583 89.7626 0.207457 
83 1 1 14.926 90.1655 0.56661 
84 1 1 13.9809 89.674 0.215127 
85 1 1 13.6139 89.5719 1.09359 
86 1 1 13.6265 90.5385 1.18659 
87 1 1 13.9687 91.4008 1.10227 
88 1 1 14.7225 91.7545 1.58927 
89 1 1 15.3303 92.3097 1.06649 
90 1 1 16.126 93.0788 1.3277 
91 1 1 15.928 93.6822 0.553573 
92 1 1 16.6672 93.2368 0.203373 
93 1 1 16.0417 92.8558 99.5029 
94 1 1 15.1363 93.0502 99.0155 
95 1 1 14.3473 92.5798 99.1691 
96 1 1 14.4114 91.6194 98.9387 
97 1 1 14.5987 92.0666 98.0568 
98 1 1 14.2888 91.6533 97.3017 
99 1 1 14.7725 91.2265 96.5143 
100 1 1 14.7387 90.9037 95.5937 
ITEM: TIMESTEP
600000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 95.0985 98.3394 0.167929 
2 1 1 95.7699 97.802 0.692059 
3 1 1 96.479 97.759 1.39769 
4 1 1 97.0857 96.9821 1.76682 
5 1 1 97.7066 96.8927 2.40839 
6 1 1 97.4386 95.9272 2.22195 
7 1 1 96.6073 95.671 1.97376 
8 1 1 96.7201 95.3465 2.88854 
9 1 1 97.626 95.4736 3.31786 
10 1 1 98.0644 94.633 3.74251 
11 1 1 97.9074 93.6855 4.11608 
12 1 1 98.4256 93.2527 4.85094 
13 1 1 97.7678 93.2412 5.5263 
14 1 1 98.3262 92.8337 6.21561 
15 1 1 98.4322 92.0291 6.65464 
16 1 1 99.4522 91.8047 6.77859 
17 1 1 0.161046 92.3177 6.33173 
18 1 1 99.6526 92.2462 5.57777 
19 1 1 0.298309 92.9523 5.34527 
20 1 1 0.662434 92.9682 4.37281 
21 1 1 0.308603 93.8786 4.64957 
22 1 1 1.09021 93.7818 5.17385 
23 1 1 1.91004 93.5654 4.56329 
24 1 1 2.43577 94.1654 4.07031 
25 1 1 3.1975 94.7857 4.01196 
26 1 1 2.89688 94.662 3.18243 
27 1 1 3.21634 94.0275 2.58427 
28 1 1 3.67891 93.8022 1.78578 
29 1 1 2.74748 94.0178 1.55176 
30 1 1 1.72441 94.2552 1.70027 
31 1 1 1.95011 93.8274 0.869055 
32 1 1 2.49584 93.0407 0.845104 
33 1 1 2.57454 92.8482 1.77571 
34 1 1 2.0385 91.9658 1.68056 
35 1 1 1.51222 91.5067 2.24685 
36 1 1 1.16551 90.6845 2.7339 
37 1 1 2.0403 90.4428 3.09107 
38 1 1 2.58905 91.1517 3.06761 
39 1 1 3.33407 90.5109 2.89931 
40 1 1 2.78626 90.2574 2.19922 
41 1 1 3.36316 90.6572 1.57209 
42 1 1 3.12966 90.6549 0.627076 
43 1 1 3.51308 91.4725 0.427225 
44 1 1 3.92712 90.7001 99.8333 
45 1 1 4.92884 90.9593 99.7944 
46 1 1 5.51401 90.1841 99.6827 
47 1 1 6.43824 90.0736 0.0717592 
48 1 1 7.40628 90.2113 0.159972 
49 1 1 8.01036 89.3645 0.0781833 
50 1 1 8.22092 89.2483 99.0475 
51 1 1 8.44368 89.1112 98.1249 
52 1 1 8.81137 89.1039 97.2284 
53 1 1 9.51909 88.5264 97.0362 
54 1 1 10.369 88.0723 97.0572 
55 1 1 11.0081 88.783 96.694 
56 1 1 11.1972 88.0742 95.9373 
57 1 1 12.2533 88.1941 95.9532 
58 1 1 12.8969 88.1817 96.6505 
59 1 1 12.7918 89.0889 96.9482 
60 1 1 13.5089 89.0474 96.3498 
61 1 1 14.3576 89.0039 96.7351 
62 1 1 14.6807 89.9255 96.7656 
63 1 1 13.8032 90.0151 96.3952 
64 1 1 13.4043 90.9034 96.4318 
65 1 1 14.0861 91.5316 96.6914 
66 1 1 14.015 91.3825 97.6293 
67 1 1 14.9227 91.7805 97.8052 
68 1 1 15.1368 92.6474 97.4987 
69 1 1 14.7204 93.5469 97.2821 
70 1 1 14.2036 92.9548 96.771 
71 1 1 13.4225 93.4382 97.1578 
72 1 1 12.6606 92.8994 96.9223 
73 1 1 12.0144 93.1893 97.5287 
74 1 1 11.8602 93.5919 96.6121 
75 1 1 11.0658 93.6288 97.2836 
76 1 1 11.1139 94.6116 97.5078 
77 1 1 11.5653 94.3878 98.4 
78 1 1 12.3712 93.8885 98.7167 
79 1 1 12.4362 93.8123 99.6803 
80 1 1 12.8112 93.1103 0.338854 
81 1 1 13.5314 92.6585 0.541717 
82 1 1 13.4217 92.2839 1.4192 
83 1 1 13.7796 91.9907 2.32335 
84 1 1 13.8359 91.2259 1.73404 
85 1 1 14.1571 90.2005 1.39751 
86 1 1 13.1207 90.1528 1.6767 
87 1 1 12.1904 90.5534 1.91668 
88 1 1 11.6142 90.7937 2.59716 
89 1 1 11.4128 91.6835 2.63725 
90 1 1 10.5733 91.0424 2.50012 
91 1 1 10.0873 91.0989 3.31744 
92 1 1 9.41045 91.2242 4.10414 
93 1 1 9.99424 90.4125 4.1963 
94 1 1 9.39607 89.8947 4.72381 
95 1 1 9.38124 89.6034 3.86737 
96 1 1 8.98696 89.9024 3.04546 
97 1 1 8.17302 90.1798 2.73237 
98 1 1 8.88903 89.9563 2.01614 
99 1 1 8.73534 89.5075 1.20699 
100 1 1 9.11248 88.7682 1.50873 
ITEM: TIMESTEP
610000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 98.4078 95.9187 5.69334 
2 1 1 99.1018 95.2059 5.53664 
3 1 1 98.9385 94.4988 4.84162 
4 1 1 99.676 94.2862 5.30082 
5 1 1 99.6662 93.389 4.90008 
6 1 1 99.2094 93.2052 3.98279 
7 1 1 99.4098 92.7266 3.21735 
8 1 1 0.304434 93.0609 3.48003 
9 1 1 0.217125 92.0964 3.69758 
10 1 1 0.634871 91.4077 4.21858 
11 1 1 99.7635 90.8023 4.26213 
12 1 1 0.396483 90.4478 3.56568 
13 1 1 0.952037 89.8759 3.03743 
14 1 1 1.49668 90.6619 3.25351 
15 1 1 2.56216 90.5143 3.32914 
16 1 1 2.75552 91.4428 3.49754 
17 1 1 2.85431 92.3765 3.82954 
18 1 1 3.07394 93.1181 3.24642 
19 1 1 3.90798 92.7814 3.05771 
20 1 1 4.47479 93.1168 2.23665 
21 1 1 4.71159 92.9858 1.2373 
22 1 1 5.18186 93.7237 0.849692 
23 1 1 5.29188 94.284 0.0374447 
24 1 1 5.19639 94.8003 0.895487 
25 1 1 4.4177 94.982 0.189489 
26 1 1 4.48466 95.9852 99.9288 
27 1 1 3.9234 95.7247 99.1786 
28 1 1 3.4164 95.0417 98.7901 
29 1 1 3.00137 94.3238 98.3511 
30 1 1 2.11962 94.0342 97.9704 
31 1 1 2.05752 94.2522 96.9928 
32 1 1 1.75416 95.1368 96.9715 
33 1 1 2.00792 94.7569 96.0887 
34 1 1 2.82557 95.0545 95.6079 
35 1 1 3.42587 95.4509 96.3406 
36 1 1 4.4595 95.4237 96.3109 
37 1 1 5.29384 95.8814 96.0707 
38 1 1 5.5994 95.0422 96.2467 
39 1 1 6.08301 94.2107 95.9225 
40 1 1 6.65994 94.8881 95.6788 
41 1 1 7.46981 94.5425 95.9596 
42 1 1 8.20145 93.9442 95.9052 
43 1 1 7.8803 93.3043 96.6052 
44 1 1 7.63764 92.7745 97.3604 
45 1 1 7.75891 93.0678 98.4025 
46 1 1 7.66464 92.1652 98.2546 
47 1 1 7.13353 91.4238 98.803 
48 1 1 8.07225 91.4249 99.2549 
49 1 1 8.52077 91.5926 98.2389 
50 1 1 8.66118 91.819 97.2296 
51 1 1 9.18518 92.6043 97.2208 
52 1 1 9.45331 92.9946 98.133 
53 1 1 10.0009 92.8151 98.9589 
54 1 1 10.8168 92.6129 99.452 
55 1 1 11.2059 91.709 99.3966 
56 1 1 11.8531 91.5681 98.6358 
57 1 1 12.5383 92.3023 98.4612 
58 1 1 13.3025 92.405 99.0279 
59 1 1 13.9082 92.0189 98.3765 
60 1 1 13.8623 92.5397 97.5001 
61 1 1 14.0958 93.4975 97.5008 
62 1 1 14.3063 94.1288 96.9014 
63 1 1 14.2949 95.0664 97.0907 
64 1 1 15.2191 95.2005 96.5766 
65 1 1 15.6244 95.0651 95.657 
66 1 1 16.1881 95.1612 94.9055 
67 1 1 16.6341 94.4248 95.5309 
68 1 1 16.3142 94.0394 96.3471 
69 1 1 15.7438 93.2734 96.2831 
70 1 1 14.978 92.9053 96.8418 
71 1 1 15.9961 92.6001 97.0904 
72 1 1 16.3675 92.1125 97.8335 
